DEPTH,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
5139.59186352,2.75015391,1.47169106,0.13777904168262145,1.5916609167363873,1.646303548300777e-05,129,2.7555667437515763,2.75015381777098,1.4716909186851042
5139.84186352,2.34950582,1.42812316,0.09999997478663523,1.4994508100786066,1.5725146731331196e-05,123,16.744023366787793,2.3495055147432984,1.4281231039469005
5140.09186352,2.34950582,1.42812316,0.09999999825374813,1.4994507129860795,1.576679620718068e-05,126,8.699605500165712,2.3495056268433716,1.4281230087370846
5140.34186352,2.34950582,1.42812316,0.09999998961021167,1.4994507940997166,1.5578400673905054e-05,129,13.45098942531977,2.349505626370838,1.4281230808311889
5140.59186352,2.34950582,1.42812316,0.09999996071357238,1.4994511200813465,1.590556868590472e-05,123,8.70954987767563,2.3495056741170135,1.428123366597345
5140.84186352,2.34950582,1.42812316,0.09999998528540704,1.499451137514128,1.5850007776083304e-05,123,5.732836059893277,2.349505898680599,1.4281233641368556
5141.09186352,2.34950582,1.42812316,0.09999998269508982,1.4994507772209928,1.574507292629075e-05,129,15.457508732763863,2.3495055523976527,1.428123071748965
5141.34186352,2.34950582,1.42812316,0.10000001730241044,1.499451092212081,1.593982975256471e-05,126,15.451086068020029,2.349506130070859,1.4281233054010487
5141.59186352,2.34950582,1.42812316,0.09999995871248327,1.499450954174219,1.579879523114711e-05,123,19.070404627908268,2.3495055077902363,1.4281232325082163
5141.84186352,2.34950582,1.42812316,0.09999996542784109,1.4994511191272621,1.5845333165844842e-05,126,6.769559194376431,2.349505713332209,1.4281233626157914
5142.09186352,2.34950582,1.42812316,0.09999995175289553,1.4994510093351283,1.5925417865497396e-05,123,17.957076313887264,2.3495054982747403,1.428123282270222
5142.34186352,2.34950582,1.42812316,0.09999995729664383,1.4994511391431533,1.598909042664788e-05,129,8.918882852215223,2.349505662226872,1.4281233844809147
5142.59186352,2.34950582,1.42812316,0.09999995724064592,1.4994511402173698,1.599151071329892e-05,129,8.873783234527044,2.3495056627176543,1.4281233853959598
5142.84186352,2.34950582,1.42812316,0.09999995672759233,1.4994511393469323,1.5994641673897478e-05,129,9.098408760402943,2.3495056575730233,1.4281233850338662
5143.09186352,2.34950582,1.42812316,0.09999996957505987,1.499450886948983,1.5703411218130004e-05,132,20.633945641537448,2.3495055396253868,1.4281231702452657
5143.34186352,2.25052284,1.44884737,0.0868510144463553,1.5134579257667011,1.5895504160427584e-05,132,10.675571104206668,2.2505227140555393,1.4488475241619363
5143.59186352,1.86958834,1.5286042,0.03668062634482731,1.5600039066114468,1.6512411941042398e-05,123,9.930784385386968,1.8695882496648346,1.5286043942626861
5143.84186352,1.58763682,1.58763682,0.0,1.58763681886148,1.588376949826524e-05,105,38.04128710792281,1.58763681886148,1.58763681886148
5144.09186352,1.58763682,1.58763682,0.0,1.5876368145230433,1.5912579671870007e-05,102,33.798911441227645,1.5876368145230433,1.5876368145230433
5144.34186352,1.58763682,1.58763682,0.0,1.5876368176107332,1.589243899131273e-05,108,37.828178227519146,1.5876368176107332,1.5876368176107332
5144.59186352,1.58763682,1.58763682,0.0,1.587636815737775,1.590551175986834e-05,114,36.26747751466301,1.587636815737775,1.5876368157377752
5144.84186352,1.58763682,1.58763682,0.0,1.5876368183227105,1.5887887630122526e-05,114,39.506506143478646,1.5876368183227105,1.5876368183227105
5145.09186352,1.58763682,1.58763682,0.0,1.587636819299086,1.588120338318289e-05,102,40.93443699670576,1.587636819299086,1.587636819299086
5145.34186352,1.58763682,1.58763682,0.0,1.587636812214863,1.5930281447342677e-05,99,33.14350734831275,1.587636812214863,1.587636812214863
5145.59186352,1.58763682,1.58763682,0.0,1.5876368173349693,1.5894773014184744e-05,102,38.50256328436543,1.5876368173349693,1.5876368173349693
5145.84186352,1.58763682,1.58763682,0.0,1.5876368166804582,1.5899230012827342e-05,120,37.61493709499257,1.5876368166804582,1.5876368166804582
5146.09186352,1.58763682,1.58763682,0.0,1.5876368172328321,1.5895368728463723e-05,114,38.15858301872656,1.5876368172328321,1.5876368172328321
5146.34186352,1.61394565,1.61394565,0.0,1.6139456498137204,1.6140707396174374e-05,189,40.414810198921124,1.6139456498137204,1.6139456498137204
5146.59186352,1.71519481,1.71519481,0.0,1.7151948084959516,1.7161396776919802e-05,123,35.97282676942612,1.7151948084959516,1.7151948084959519
5146.84186352,1.79013513,1.79013513,0.0,1.7901351285208136,1.791022060293457e-05,126,34.192303185195144,1.7901351285208136,1.7901351285208136
5147.09186352,1.79013513,1.79013513,0.0,1.7901351283251103,1.791158012348221e-05,108,34.61211037877221,1.7901351283251103,1.7901351283251103
5147.34186352,1.79013513,1.79013513,0.0,1.790135126073284,1.792578509733691e-05,93,32.88606064852315,1.790135126073284,1.790135126073284
5147.59186352,1.79013513,1.79013513,0.0,1.79013513,1.7901351300000002e-05,60,37.76888520662538,1.79013513,1.7901351300000001
5147.84186352,1.79013513,1.79013513,0.0,1.7901351281263207,1.791293871986293e-05,117,34.83122302618083,1.7901351281263207,1.7901351281263207
5148.09186352,1.79013513,1.79013513,0.0,1.7901351283651388,1.791124766270124e-05,93,34.35024012318628,1.7901351283651388,1.7901351283651388
5148.34186352,1.79013513,1.79013513,0.0,1.79013512258902,1.7945127802636013e-05,108,28.23570671954228,1.79013512258902,1.7901351225890203
5148.59186352,1.79013513,1.79013513,0.0,1.7901351288797276,1.790756916922717e-05,129,32.01036974324033,1.7901351288797276,1.7901351288797276
5148.84186352,1.82762668,1.82762668,0.0,1.8276266721202952,1.83166652737259e-05,108,24.180676190681645,1.8276266721202952,1.827626672120295
5149.09186352,1.97191236,1.97191236,0.0,1.971912357857446,1.972873012175422e-05,114,24.84972406018105,1.971912357857446,1.9719123578574462
5149.34186352,2.07870648,2.07870648,0.0,2.078706477328354,2.0797517534984338e-05,90,21.317238956268344,2.078706477328354,2.078706477328354
5149.59186352,2.07870648,2.07870648,0.0,2.0787064748997013,2.080553905690754e-05,78,18.401792622224768,2.0787064748997013,2.0787064748997013
5149.84186352,2.07870648,2.07870648,0.0,2.0787064749999855,2.08040061530144e-05,120,17.26138988442971,2.0787064749999855,2.0787064749999855
5150.09186352,2.07870648,2.07870648,0.0,2.0787064767486947,2.079797671266683e-05,84,17.976031661238647,2.0787064767486947,2.0787064767486947
5150.34186352,2.07870648,2.07870648,0.0,2.078706477615017,2.079499407984089e-05,93,18.26978183765644,2.078706477615017,2.078706477615017
5150.59186352,2.07870648,2.07870648,0.0,2.0787064784239453,2.0792266197333182e-05,90,18.581390515435054,2.0787064784239453,2.0787064784239453
5150.84186352,2.07870648,2.07870648,0.0,2.078706478633776,2.0791643316896974e-05,105,18.988287326652426,2.078706478633776,2.078706478633776
5151.09186352,2.07870648,2.07870648,0.0,2.078706478409154,2.0792479679948482e-05,114,19.155623232221313,2.078706478409154,2.078706478409154
5151.34186352,2.07870648,2.07870648,0.0,2.078706475021768,2.0804250917467484e-05,81,17.5980690123518,2.078706475021768,2.078706475021768
5151.59186352,2.07870648,2.07870648,0.0,2.0787064752378708,2.0803427371453636e-05,114,17.621302964436232,2.0787064752378708,2.0787064752378708
5151.84186352,2.07870648,2.07870648,0.0,2.0787064733276006,2.0809883442494737e-05,120,16.65770656007738,2.0787064733276006,2.0787064733276006
5152.09186352,2.07870648,2.07870648,0.0,2.0787064764802103,2.0798963880295776e-05,114,17.96544805748219,2.0787064764802103,2.0787064764802103
5152.34186352,2.23871731,2.23871731,0.0,2.2387173045289317,2.240293609292801e-05,111,14.605482827358255,2.2387173045289317,2.2387173045289317
5152.59186352,2.85451661,2.85451661,0.0,2.854516601761612,2.856236858551936e-05,117,11.349526652618895,2.854516601761612,2.854516601761612
5152.84186352,3.31030508,3.31030508,0.0,3.310305079351587,3.3104141225583515e-05,78,12.070325846246543,3.310305079351587,3.310305079351587
5153.09186352,3.31030508,3.31030508,0.0,3.310305077573997,3.31070879987917e-05,66,11.618058807678645,3.310305077573997,3.3103050775739975
5153.34186352,3.31030508,3.31030508,0.0,3.3103050762556814,3.310921750676074e-05,135,11.280948911191823,3.3103050762556814,3.3103050762556814
5153.59186352,3.31030508,3.31030508,0.0,3.310305072600183,3.31151299082592e-05,78,10.690819311388509,3.310305072600183,3.3103050726001833
5153.84186352,3.31030508,3.31030508,0.0,3.310305077642238,3.310692584427475e-05,69,11.485919665225206,3.310305077642238,3.310305077642238
5154.09186352,3.31030508,3.31030508,0.0,3.310305065654184,3.312679104276456e-05,87,10.041980169291607,3.310305065654184,3.310305065654184
5154.34186352,3.31030508,3.31030508,0.0,3.3103050792760884,3.310425670170914e-05,69,11.9418540115704,3.3103050792760884,3.3103050792760884
5154.59186352,3.31030508,3.31030508,0.0,3.3103050768904394,3.3108246402014774e-05,123,11.548213217655436,3.3103050768904394,3.31030507689044
5154.84186352,3.31030508,3.31030508,0.0,3.3103050746831633,3.311196135275822e-05,81,11.242546371112102,3.3103050746831633,3.3103050746831633
5155.09186352,3.31030508,3.31030508,0.0,3.310305079155246,3.310446984072937e-05,156,12.018941734677282,3.310305079155246,3.3103050791552464
5155.34186352,3.31030508,3.31030508,0.0,3.3103050778466248,3.3106647665788064e-05,96,11.709357231155499,3.3103050778466248,3.3103050778466248
5155.59186352,3.31030508,3.31030508,0.0,3.310305076700391,3.3108531306649e-05,102,11.448534769150852,3.310305076700391,3.310305076700391
5155.84186352,3.31030508,3.31030508,0.0,3.31030507831234,3.3105841582189505e-05,108,11.675348931739245,3.31030507831234,3.31030507831234
5156.09186352,3.31030508,3.31030508,0.0,3.31030507499997,3.3111395426311116e-05,93,11.240711919203175,3.31030507499997,3.31030507499997
5156.34186352,3.31030508,3.31030508,0.0,3.3103050771605407,3.310783379773532e-05,90,11.688249894225672,3.3103050771605407,3.310305077160541
5156.59186352,3.31030508,3.31030508,0.0,3.310305078339344,3.310587043195616e-05,87,11.992875200643782,3.310305078339344,3.3103050783393444
5156.84186352,3.31030508,3.31030508,0.0,3.3103050785646704,3.310546776467528e-05,96,11.935876542192151,3.3103050785646704,3.3103050785646704
5157.09186352,3.31030508,3.31030508,0.0,3.310305071467224,3.311730177096591e-05,120,10.81740734135587,3.310305071467224,3.310305071467224
5157.34186352,3.31030508,3.31030508,0.0,3.310305078714917,3.310517875639598e-05,114,11.765010041955897,3.310305078714917,3.310305078714917
5157.59186352,3.31030508,3.31030508,0.0,3.3103050772196063,3.3107593727317284e-05,117,11.347262234753764,3.3103050772196063,3.3103050772196068
5157.84186352,3.43851056,3.43851056,0.0,3.438510557387007,3.4389161990690764e-05,96,11.361954707224228,3.438510557387007,3.438510557387007
5158.09186352,3.93190743,3.93190743,0.0,3.931907427239208,3.932276496329325e-05,120,12.074767827900384,3.931907427239208,3.9319074272392074
5158.34186352,4.29709882,4.29709882,9.595630077697323e-09,4.29709892842695,4.310822756759159e-05,99,9.336081491757973,4.297098983149879,4.297098792476448
5158.59186352,4.29709882,4.29709882,0.0,4.297098811878171,4.298013984594888e-05,126,11.661838025308864,4.297098811878171,4.297098811878171
5158.84186352,4.29709882,4.29709882,0.0,4.297098817534383,4.2973666194016534e-05,108,11.582532839316196,4.297098817534383,4.297098817534383
5159.09186352,4.29709882,4.29709882,0.0,4.297098817305224,4.297387356829379e-05,108,11.401565820331792,4.297098817305224,4.297098817305224
5159.34186352,4.29709882,4.29709882,0.0,4.297098813408168,4.297794751520383e-05,132,11.00105153329781,4.297098813408168,4.297098813408168
5159.59186352,4.29709882,4.29709882,0.0,4.297098817153266,4.297395693537018e-05,96,11.094181688751988,4.297098817153266,4.297098817153266
5159.84186352,4.29709882,4.29709882,0.0,4.297098818742859,4.29723073106419e-05,162,11.279671547863156,4.297098818742859,4.297098818742859
5160.09186352,4.29709882,4.29709882,0.0,4.297098819218163,4.297181367309006e-05,129,11.387187117336268,4.297098819218163,4.297098819218163
5160.34186352,4.29709882,4.29709882,0.0,4.297098816662316,4.297452989677979e-05,108,11.25435266201695,4.297098816662316,4.297098816662316
5160.59186352,4.29709882,4.29709882,0.0,4.297098814999953,4.297624762074853e-05,90,11.050020164729773,4.297098814999953,4.297098814999953
5160.84186352,4.29709882,4.29709882,0.0,4.297098818498423,4.297255402161688e-05,120,11.191067416800486,4.297098818498423,4.297098818498423
5161.09186352,4.29709882,4.29709882,0.0,4.297098810547375,4.2980780025057944e-05,126,10.66659247486791,4.297098810547375,4.297098810547375
5161.34186352,4.29709882,4.29709882,0.0,4.297098818586513,4.297247597924024e-05,99,11.30271661452303,4.297098818586513,4.297098818586513
5161.59186352,4.29709882,4.29709882,0.0,4.297098813973228,4.297743552325558e-05,117,11.17809541145573,4.297098813973228,4.297098813973228
5161.84186352,4.29709882,4.29709882,0.0,4.297098816933346,4.297431591549965e-05,138,11.528091643383412,4.297098816933346,4.297098816933346
5162.09186352,4.29709882,4.29709882,0.0,4.297098818764344,4.297231403596436e-05,123,11.536002538649972,4.297098818764344,4.297098818764344
5162.34186352,4.29709882,4.29709882,0.0,4.2970988192219925,4.297181374654439e-05,123,11.44456426371067,4.2970988192219925,4.2970988192219925
5162.59186352,4.29709882,4.29709882,0.0,4.297098817251066,4.297387000388416e-05,117,11.159318700923617,4.297098817251066,4.297098817251066
5162.84186352,4.61402126,4.61402126,0.0,4.614021254553763,4.6145402553546554e-05,105,11.534567773890117,4.614021254553763,4.614021254553763
5163.09186352,5.83369251,5.83369251,5.180017228064912e-07,5.833698692174633,6.450727127891827e-05,81,12.017201102939797,5.833700850325888,5.8336840854216065
5163.34186352,6.73644132,6.73644132,0.0,6.736441311495203,6.736970972268264e-05,123,16.900289731350572,6.736441311495203,6.736441311495203
5163.59186352,6.73644132,6.73644132,0.0,6.736441313922818,6.736810652001978e-05,153,16.5374798289557,6.736441313922818,6.736441313922818
5163.84186352,6.73644132,6.73644132,0.0,6.736441322884687,6.736612506294438e-05,144,16.00279959760754,6.736441322884687,6.736441322884687
5164.09186352,6.73644132,6.73644132,0.0,6.736441314378973,6.73676768359475e-05,138,15.808160010496664,6.736441314378973,6.736441314378973
5164.34186352,6.73644132,6.73644132,0.0,6.736441321148508,6.736507706145395e-05,138,15.751770359798888,6.736441321148508,6.736441321148509
5164.59186352,6.73644132,6.73644132,0.0,6.736441308920082,6.737078872497383e-05,126,15.57100819540296,6.736441308920082,6.736441308920082
5164.84186352,6.73644132,6.73644132,0.0,6.7364413270681105,6.736846434321646e-05,105,15.064510077766556,6.7364413270681105,6.7364413270681105
5165.09186352,6.73644132,6.73644132,0.0,6.736441312044242,6.736898130340393e-05,141,15.591113157608307,6.736441312044242,6.736441312044242
5165.34186352,6.73644132,6.73644132,0.0,6.736441318960071,6.736501141150765e-05,108,15.760082962655629,6.736441318960071,6.736441318960071
5165.59186352,6.73644132,6.73644132,0.0,6.736441317221729,6.736601673129652e-05,120,15.77312248028366,6.736441317221729,6.736441317221728
5165.84186352,6.73644132,6.73644132,0.0,6.736441316546604,6.736644819134708e-05,117,16.088941415366566,6.736441316546604,6.736441316546605
5166.09186352,6.73644132,6.73644132,0.0,6.73644132112558,6.736509070333075e-05,147,16.405197678712742,6.73644132112558,6.73644132112558
5166.34186352,6.73644132,6.73644132,0.0,6.736441313826872,6.736819748915926e-05,129,16.679528953323363,6.736441313826872,6.736441313826873
5166.59186352,6.73644132,6.73644132,0.0,6.736441315857872,6.736690400885473e-05,123,16.403196419966527,6.736441315857872,6.736441315857872
5166.84186352,6.73644132,6.73644132,0.0,6.736441316747709,6.73663323203663e-05,159,16.11547094283887,6.736441316747709,6.736441316747709
5167.09186352,6.73644132,6.73644132,0.0,6.736441318927648,6.736503549447916e-05,135,15.898086855190716,6.736441318927648,6.736441318927648
5167.34186352,6.73644132,6.73644132,0.0,6.736441313241425,6.736835270036438e-05,102,15.8486415973336,6.736441313241425,6.736441313241424
5167.59186352,6.73644132,6.73644132,0.0,6.736441313358521,6.73683017416878e-05,126,15.921612931079125,6.736441313358521,6.7364413133585215
5167.84186352,6.73644132,6.73644132,0.0,6.736441318433261,6.73653340527408e-05,135,16.090210374668516,6.736441318433261,6.736441318433262
5168.09186352,6.73644132,6.73644132,0.0,6.736441319259734,6.736484685468577e-05,123,16.056827264956897,6.736441319259734,6.736441319259734
5168.34186352,6.73644132,6.73644132,0.0,6.736441317134417,6.736608635766016e-05,126,15.954596397774049,6.736441317134417,6.7364413171344175
5168.59186352,6.73644132,6.73644132,0.0,6.7364413190583825,6.736496053854e-05,126,15.927699991136619,6.7364413190583825,6.736441319058383
5168.84186352,6.73146825,6.73146825,0.0,6.731468247727838,6.73159808869867e-05,120,15.602699694598606,6.731468247727838,6.731468247727838
5169.09186352,6.71232948,6.71232948,0.0,6.712329474201914,6.712655980603481e-05,129,15.209968200748694,6.712329474201914,6.712329474201914
5169.34186352,6.69816377,6.69816377,7.480722825406355e-09,6.698163975380295,6.707728716686702e-05,99,11.303724946659683,6.698164000080415,6.698163689861789
5169.59186352,6.69816377,6.69816377,0.0,6.698163771124173,6.698225819409221e-05,87,14.86009026680753,6.698163771124173,6.698163771124172
5169.84186352,6.69816377,6.69816377,0.0,6.698163787769775,6.699138881115456e-05,96,13.293082649917663,6.698163787769775,6.698163787769774
5170.09186352,6.69816377,6.69816377,0.0,6.698163766490549,6.698355048724065e-05,123,14.698323848931786,6.698163766490549,6.69816376649055
5170.34186352,6.69816377,6.69816377,0.0,6.698163763296133,6.698522867268755e-05,159,14.386451011953062,6.698163763296133,6.698163763296133
5170.59186352,6.69816377,6.69816377,0.0,6.6981638138569,6.700473328523314e-05,123,10.604202835406564,6.6981638138569,6.698163813856899
5170.84186352,6.69816377,6.69816377,0.0,6.698163763663255,6.698492588483135e-05,135,13.942710052599015,6.698163763663255,6.698163763663255
5171.09186352,6.69816377,6.69816377,0.0,6.698163768097997,6.6982633803839e-05,144,14.155604302359722,6.698163768097997,6.698163768097997
5171.34186352,6.69816377,6.69816377,0.0,6.6981637639802685,6.698481977899554e-05,120,14.208813087094432,6.6981637639802685,6.6981637639802685
5171.59186352,6.69816377,6.69816377,0.0,6.698163769028643,6.698215556881197e-05,129,14.4305289799109,6.698163769028643,6.698163769028643
5171.84186352,6.69816377,6.69816377,0.0,6.6981637685052124,6.698243367964512e-05,126,14.401912578410348,6.6981637685052124,6.698163768505213
5172.09186352,6.69816377,6.69816377,0.0,6.698163775192407,6.698439948647768e-05,114,13.965942609266014,6.698163775192407,6.698163775192408
5172.34186352,6.69816377,6.69816377,0.0,6.69816376677773,6.69833491912842e-05,126,14.329332821454877,6.69816376677773,6.69816376677773
5172.59186352,6.69816377,6.69816377,0.0,6.6981637635196885,6.698506821720432e-05,144,14.22152044147561,6.6981637635196885,6.698163763519689
5172.84186352,6.69816377,6.69816377,0.0,6.6981637675223835,6.698294493462461e-05,141,14.249204234609856,6.6981637675223835,6.6981637675223835
5173.09186352,6.69816377,6.69816377,0.0,6.6981637654142965,6.69840467442042e-05,108,14.14658089426903,6.6981637654142965,6.6981637654142965
5173.34186352,6.69816377,6.69816377,0.0,6.698163742643782,6.699578382725068e-05,99,13.553111891778745,6.698163742643782,6.698163742643782
5173.59186352,6.69816377,6.69816377,0.0,6.69816376992889,6.6981673904689e-05,138,13.800058182913824,6.69816376992889,6.69816376992889
5173.84186352,6.69816377,6.69816377,0.0,6.698163762723833,6.698528732344619e-05,144,13.462447594114353,6.698163762723833,6.698163762723833
5174.09186352,6.69816377,6.69816377,0.0,6.69816376879874,6.698223393516833e-05,141,13.429842931488277,6.69816376879874,6.69816376879874
5174.34186352,6.49864251,6.49864251,2.3612525061415677e-08,6.498642790079138,6.522640710607632e-05,90,11.919291154610407,6.498642872755024,6.498641946315998
5174.59186352,5.73078792,5.73078792,0.0,5.730787916748225,5.730972929060697e-05,126,10.968274922414862,5.730787916748225,5.730787916748225
5174.84186352,5.1624546,5.1624546,6.165045778980439e-08,5.16245535335352,5.216180198253252e-05,87,6.973629336715983,5.162455651590363,5.162454028578619
5175.09186352,5.1624546,5.1624546,1.536085254986499e-07,5.162455798522011,5.29158163037098e-05,81,8.693692666386921,5.162456541610043,5.162452497708231
5175.34186352,5.1624546,5.1624546,1.4422289903367878e-07,5.162455400181395,5.286790503240765e-05,81,9.401212301828542,5.162456097866102,5.16245230105088
5175.59186352,5.1624546,5.1624546,1.2775267069883327e-07,5.162454892811299,5.280259266193055e-05,84,9.839918117573426,5.162455510820606,5.16245214760133
5175.84186352,5.1624546,5.1624546,2.8291725130753718e-08,5.162455131941926,5.1925777440381225e-05,84,4.529290022854472,5.162455268804416,5.162454523995606
5176.09186352,5.1624546,5.1624546,1.1001457092783981e-08,5.162454677716206,5.171602066663462e-05,87,9.276917507141627,5.162454730936253,5.162454441311586
5176.34186352,5.1624546,5.1624546,1.102009596140306e-07,5.162455170462604,5.255327029020025e-05,84,9.226674091817427,5.162455703564686,5.162452802411668
5176.59186352,5.1624546,5.1624546,0.0,5.162454596870297,5.162647596122983e-05,135,9.518914864579326,5.162454596870297,5.162454596870297
5176.84186352,5.1624546,5.1624546,0.0,5.162454599576358,5.16248053660149e-05,108,9.539993057011278,5.162454599576358,5.162454599576358
5177.09186352,5.1624546,5.1624546,1.2411013510352988e-07,5.162455584368358,5.2645658245134704e-05,84,8.486646739347242,5.16245618475665,5.16245291743008
5177.34186352,5.1624546,5.1624546,1.4819401448600178e-07,5.16245518592334,5.293552089951152e-05,81,9.663533400895853,5.162455902818526,5.1624520014599495
5177.59186352,5.1624546,5.1624546,0.0,5.1624546020329465,5.162586556055246e-05,114,9.928709064381248,5.1624546020329465,5.1624546020329465
5177.84186352,5.1624546,5.1624546,4.824811972712112e-08,5.162454781851632,5.20509498524716e-05,102,9.670898811270906,5.162455015254093,5.162453745072862
5178.09186352,5.1624546,5.1624546,0.0,5.162454594083905,5.1628216882204654e-05,114,9.498946969518355,5.162454594083905,5.162454594083905
5178.34186352,5.1624546,5.1624546,0.0,5.1624545987536345,5.162530463694727e-05,129,9.456241630713404,5.1624545987536345,5.1624545987536345
5178.59186352,5.1624546,5.1624546,0.0,5.162454596600734,5.162663634328663e-05,129,9.484150285652856,5.162454596600734,5.162454596600734
5178.84186352,5.1624546,5.1624546,0.0,5.162454598292105,5.162560716651948e-05,90,9.637032424404786,5.162454598292105,5.162454598292105
5179.09186352,5.1624546,5.1624546,3.303234156031714e-08,5.162455034721845,5.191529413977035e-05,78,6.805218343510709,5.162455194517284,5.162454324906903
5179.34186352,5.1624546,5.1624546,1.1744137454721908e-08,5.162454944232892,5.180838463615681e-05,111,2.494782358245369,5.162455001045687,5.162454691869169
5179.59186352,5.1624546,5.1624546,1.1190935257230705e-07,5.162455612005939,5.256307104543661e-05,84,8.235042697764936,5.162456153372399,5.162453207243795
5179.84186352,4.96664276,4.8281399,0.005753430589532729,4.937515938976161,5.020269692755659e-05,120,8.861351410900417,4.966642589631878,4.828138211295839
5180.09186352,4.21306382,3.54153477,0.04059076598547322,3.9682288062131876,4.02541139580429e-05,114,6.491869649319715,4.213063019218106,3.5415351562168698
5180.34186352,3.65529673,2.58924434,0.08695660103263213,3.051039312569504,3.1122496989135255e-05,117,7.471699758581641,3.655297314657843,2.589244001333637
5180.59186352,3.65529673,2.58924434,0.08695656933693996,3.051038922705946,3.1091025568998176e-05,108,6.096040128834199,3.6552967384433632,2.5892438878185637
5180.84186352,3.65529673,2.58924434,0.086956625536172,3.051039154608843,3.1416402731635664e-05,102,8.389779859197237,3.655297340707043,2.58924378702998
5181.09186352,3.65529673,2.58924434,0.08695657899975079,3.051039284295007,3.1020777468524616e-05,105,8.605895131784179,3.655297135736373,2.5892440820398583
5181.34186352,3.65529673,2.58924434,0.08695644944450107,3.0510393112754373,3.114614455645952e-05,117,8.67744088818312,3.65529626009634,2.5892446836663283
5181.59186352,3.65529673,2.58924434,0.08695659475981463,3.0510395496815397,3.123472789165421e-05,111,7.732032532216764,3.655297487561861,2.5892441855219066
5181.84186352,3.65529673,2.58924434,0.08695660501124988,3.0510394670642245,3.1260989325411757e-05,111,8.013775109672887,3.655297483365485,2.5892440849936826
5182.09186352,3.65529673,2.58924434,0.08695646349465473,3.051038697395478,3.1346513226814245e-05,108,4.732547330462507,3.655295797231177,2.589244216675389
5182.34186352,3.65529673,2.58924434,0.08695650571919218,3.051038519683881,3.1405684802789895e-05,99,1.581848171379661,3.6552959283894353,2.589243909518338
5182.59186352,3.65529673,2.58924434,0.0869565620509494,3.051039540776331,3.098646492723868e-05,108,6.68590422645786,3.655297252138408,2.5892443270797676
5182.84186352,3.65529673,2.58924434,0.08695657175873903,3.05103889637112,3.1130364063236164e-05,108,6.057425341440396,3.6552967312275113,2.5892438595869187
5183.09186352,3.65529673,2.58924434,0.08695658809835935,3.051039205630757,3.108484281192824e-05,111,8.259212099897987,3.655297127138371,2.589243989306656
5183.34186352,3.65529673,2.58924434,0.08695646129488693,3.0510388835795803,3.120407690191117e-05,114,5.984434809904584,3.6552959519392667,2.5892443490184975
5183.59186352,3.65529673,2.58924434,0.08695655995396223,3.051038813328533,3.1125135323820134e-05,111,4.496033133500244,3.655296573375087,2.58924385818285
5183.84186352,3.94531514,2.54942277,0.11284246755401249,3.1751864834374333,3.253595469106299e-05,120,6.070938242729425,3.9453152812423307,2.5494221281030813
5184.09186352,5.06144666,2.39617005,0.20709989619539437,3.7715327567189347,3.867447285677276e-05,111,6.141334757775219,5.061447676258857,2.396169469546276
5184.34186352,5.88755976,2.2827389,0.27083339772346204,4.360081364923138,4.414689683114952e-05,114,4.735831024751001,5.887559691744875,2.2827385171999395
5184.59186352,5.88755976,2.2827389,0.2708334755928377,4.360081553722231,4.44967152624041e-05,123,5.298955993906702,5.887560268587796,2.282738242230873
5184.84186352,5.88755976,2.2827389,0.27083339723057626,4.360081134318737,4.419213897726063e-05,123,4.138332081212403,5.887559520816011,2.282738473088102
5185.09186352,5.88755976,2.2827389,0.2708331968574692,4.360082129037743,4.440294009891406e-05,111,5.203861614061501,5.887559116044023,2.2827394765539726
5185.34186352,5.88755976,2.2827389,0.2708334574767366,4.360082330438556,4.434153424917722e-05,123,5.1323407859332075,5.887560732770021,2.282738470223781
5185.59186352,5.88755976,2.2827389,0.2708333811338929,4.360083283747105,4.424390971786088e-05,129,2.096044801816334,5.8875609973234395,2.2827389673369427
5185.84186352,5.88755976,2.2827389,0.2708334482824279,4.360081581239167,4.4336126795776824e-05,120,5.166284385881466,5.887560134623742,2.2827383574026876
5186.09186352,5.88755976,2.2827389,0.27083336769281247,4.360083686858772,4.438207149593915e-05,120,1.0885741053006144,5.8875612154524415,2.282739101883418
5186.34186352,6.20575319,2.47362326,0.2524606863868929,4.924350277391237,4.988549699404385e-05,114,2.6886100586937793,6.205752290220488,2.4736228616549103
5186.59186352,7.43031583,3.20823885,0.19332039027488007,6.814490222678984,6.875121781686752e-05,141,0.533202424405336,7.4303142160551285,3.2082388282478713
5186.84186352,8.33668504,3.75197008,0.16197173843929386,8.015202507807471,8.090549172840014e-05,138,6.960244990861042,8.336683608067846,3.7519709457174657
5187.09186352,8.33668504,3.75197008,0.16197176313137018,8.01520540349262,8.095129128506193e-05,138,7.120761573852435,8.336686083742537,3.7519711732278616
5187.34186352,8.33668504,3.75197008,0.16197183042281735,8.015201362461061,8.08689855702119e-05,132,3.253866412440888,8.336682830803957,3.7519696020700035
5187.59186352,8.33668504,3.75197008,0.1619719059907444,8.015207663277577,8.107793900437119e-05,135,2.1537601950244176,8.33668826105233,3.7519698280316116
5187.84186352,8.33668504,3.75197008,0.16197182356478243,8.01520164758057,8.074379838819598e-05,141,2.580284266402839,8.33668305613032,3.7519697389246036
5188.09186352,8.33668504,3.75197008,0.16197170692425022,8.015200945782833,8.110453539317368e-05,138,4.666327831431177,8.336682236496026,3.7519710471752186
