DEPTH,GR,RHOZ,NPOR,PEFZ,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q
5120.59186352,64.42784336,2.36101854,0.29811617,4.53897594,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5120.84186352,64.73027688,2.35983413,0.29802465,4.51759815,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5121.09186352,65.03271041,2.35864972,0.29793312,4.49622036,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5121.34186352,65.3106875,2.35723885,0.29782689,4.47647087,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5121.59186352,65.30945074,2.35324257,0.29755277,4.47531135,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5121.84186352,65.30821398,2.34924628,0.29727864,4.47415183,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5122.09186352,65.23909811,2.34459799,0.29693949,4.4683318,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5122.34186352,64.39502115,2.33250585,0.29585793,4.40930371,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5122.59186352,63.55094419,2.32041371,0.29477637,4.35027562,5.84208117,1.25488859,10.0,1.0,Synthetic2,4.0,0.513826,3.2026374,6.123037755489349,1.6454707033092788,4.809186611992062,31.12484378468043,1.0,0.49999999899545317
5122.84186352,62.5936628,2.31085566,0.29393599,4.28790329,5.72651633,1.25886292,10.0,1.0,Synthetic2,4.0,0.49674824,3.1428905,5.991153359413147,1.662816775550674,4.621256871769839,32.088788154207755,1.0,0.4870332055949214
5123.09186352,60.34395083,2.33022884,0.29584903,4.18735042,5.28176679,1.27415809,10.0,1.0,Synthetic2,4.0,0.43600312,2.8858442,5.4799386858940125,1.7099766762979232,3.752000112333862,34.20443583244236,1.0,0.4370528972393736
5123.34186352,58.09423886,2.34960203,0.29776208,4.08679754,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5123.59186352,55.99895187,2.36695331,0.29928163,3.99291975,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5123.84186352,55.66670155,2.36122094,0.2963088,3.97524988,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5124.09186352,55.33445122,2.35548858,0.29333598,3.95758001,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5124.34186352,55.05421465,2.34909314,0.2905994,3.94201687,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5124.59186352,55.36780787,2.33512747,0.29056008,3.95050576,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5124.84186352,55.68140109,2.3211618,0.29052075,3.95899465,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5125.09186352,55.94908915,2.30825525,0.29040051,3.968253,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5125.34186352,55.69268784,2.30744046,0.28935657,3.98629603,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5125.59186352,55.43628653,2.30662567,0.28831263,4.00433906,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5125.84186352,55.20454508,2.30612003,0.28737208,4.02006702,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5126.09186352,55.25433993,2.30914384,0.28761198,4.00936421,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5126.34186352,55.30413478,2.31216765,0.28785187,3.99866141,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5126.59186352,55.37863467,2.31468358,0.28811666,3.98785719,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5126.84186352,55.73518673,2.31140113,0.28866557,3.9758951,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5127.09186352,56.0917388,2.30811867,0.28921448,3.96393301,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5127.34186352,56.28431589,2.3043543,0.28937127,3.94617874,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5127.59186352,54.60482604,2.29508803,0.28505116,3.86229644,4.95258209,1.28547892,10.0,1.0,Synthetic2,4.0,0.39794663,2.668876,5.109062850475311,1.715777809174154,3.159579339255563,33.47381917193585,1.0,0.4000000000647975
5127.84186352,52.92533619,2.28582175,0.28073106,3.77841414,4.85206611,1.30001422,10.0,1.0,Synthetic2,4.0,0.38463825,2.611314,4.988532841205597,1.7197568426134207,2.8125488835434878,32.287540871162214,1.0,0.3868878611257009
5128.09186352,51.2891235,2.27770329,0.27679189,3.6933662,4.46523189,1.35595311,10.0,1.0,Synthetic2,4.0,0.33837005,2.3711793,4.530850946903229,1.708130421006934,1.4695554121205712,25.97267622380644,1.0,0.33675079660003
5128.34186352,50.14699669,2.28268911,0.27720176,3.59501043,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5128.59186352,49.00486989,2.28767494,0.27761163,3.49665465,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5128.84186352,47.99180872,2.29128113,0.27786558,3.40570025,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5129.09186352,48.45226207,2.27913637,0.27633947,3.39924581,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5129.34186352,48.91271541,2.26699161,0.27481336,3.39279136,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5129.59186352,49.24493177,2.25718476,0.27356737,3.38858256,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5129.84186352,48.1130941,2.27406917,0.27551938,3.41001184,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5130.09186352,46.98125643,2.29095358,0.27747139,3.43144112,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5130.34186352,45.98006019,2.30489793,0.27896247,3.45227001,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5130.59186352,46.47036907,2.28527618,0.27519121,3.46624438,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5130.84186352,46.96067794,2.26565443,0.27141996,3.48021875,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5131.09186352,47.4133464,2.24796896,0.26787978,3.49029071,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5131.34186352,47.43628228,2.25238952,0.26697776,3.45580973,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5131.59186352,47.45921817,2.25681008,0.26607574,3.42132874,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5131.84186352,47.51896255,2.26162873,0.26565788,3.38912026,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5132.09186352,47.99894155,2.27099223,0.27076748,3.38285644,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5132.34186352,48.47892054,2.28035574,0.27587708,3.37659263,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5132.59186352,48.88623438,2.28863079,0.28037406,3.37330045,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5132.84186352,48.46394569,2.28447923,0.27787684,3.40393481,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5133.09186352,48.041657,2.28032767,0.27537962,3.43456917,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5133.34186352,47.50235651,2.27522446,0.27269353,3.45627061,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5133.59186352,45.6271574,2.25925648,0.26785124,3.37598679,4.17891364,1.3973567,10.0,1.0,Synthetic2,4.0,0.3045005,2.1820126,4.174077868461609,1.6769449229589315,0.1157183889158169,20.008364575697207,1.0,0.2999999990775373
5133.84186352,43.75195829,2.2432885,0.26300895,3.29570296,4.08188773,1.41664903,10.0,1.0,Synthetic2,4.0,0.29083222,2.1228583,4.040071398019791,1.6672204867228397,1.0244361125583774,17.687617145570602,1.0,0.28681894150913056
5134.09186352,41.95975204,2.22936812,0.25843935,3.21358644,3.70848496,1.49089527,10.0,1.0,Synthetic2,4.0,0.23484948,1.9052347,3.4969228506088257,1.6173498131159336,5.7048123876218755,8.481785787403675,1.0,0.2366106026933461
5134.34186352,41.11505726,2.23882469,0.25698292,3.11054636,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5134.59186352,40.27036249,2.24828127,0.2555265,3.00750628,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5134.84186352,39.49552651,2.25679047,0.25432964,2.91298923,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5135.09186352,39.51825339,2.25448373,0.25609623,2.91577784,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5135.34186352,39.54098026,2.25217699,0.25786282,2.91856645,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5135.59186352,39.55223367,2.24948824,0.25955816,2.91895307,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5135.84186352,39.43249697,2.24243809,0.26044012,2.8919168,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5136.09186352,39.31276027,2.23538794,0.26132208,2.86488053,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5136.34186352,39.15631732,2.22941981,0.26214563,2.83985119,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5136.59186352,38.58080689,2.23580489,0.26230239,2.83773446,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5136.84186352,38.00529646,2.24218996,0.26245914,2.83561774,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5137.09186352,37.54011054,2.24835966,0.26269836,2.83494649,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5137.34186352,38.33447566,2.25207042,0.2638791,2.85077785,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5137.59186352,39.12884078,2.25578118,0.26505983,2.86660921,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5137.84186352,39.76455188,2.25991681,0.26611143,2.88184916,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5138.09186352,38.58894412,2.26890306,0.26568882,2.8903372,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5138.34186352,37.41333635,2.27788931,0.26526621,2.89882523,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5138.59186352,36.38692751,2.28463487,0.26489155,2.90328156,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5138.84186352,37.0638906,2.2657988,0.26506426,2.86170879,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5139.09186352,37.74085368,2.24696273,0.26523697,2.82013601,3.4321081,1.54584918,10.0,1.0,Synthetic2,4.0,0.1939149,1.7697724,3.10671204328537,1.573069678860511,9.480938456298341,1.760876753870059,1.0,0.1999999997576586
5139.34186352,38.16688945,2.22808591,0.26564294,2.77415652,3.29145505,1.53055407,10.0,1.0,Synthetic2,4.0,0.18577492,1.6736766,2.9696185886859894,1.5148400518751772,9.777938827206855,1.0266882061097495,1.0,0.18743504315613463
5139.59186352,35.72814208,2.20874381,0.26871205,2.6778665,2.75015391,1.47169106,10.0,1.0,Synthetic2,4.0,0.15861502,1.3945491,2.5387263000011444,1.3250388302577967,7.687846459431627,9.96487875262375,1.0,0.1377790338682886
5139.84186352,33.2893947,2.1894017,0.27178116,2.58157648,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5140.09186352,31.03268412,2.17096232,0.27484076,2.48685122,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5140.34186352,30.85424835,2.16282903,0.2777917,2.40999063,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5140.59186352,30.67581257,2.15469574,0.28074264,2.33313004,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5140.84186352,30.54068141,2.14641244,0.28325533,2.26388385,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5141.09186352,30.89994959,2.13641641,0.28076458,2.28156968,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5141.34186352,31.25921777,2.12642038,0.27827384,2.2992555,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5141.59186352,31.55794139,2.11826471,0.2758618,2.31529196,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5141.84186352,31.16544071,2.13112007,0.27434828,2.31249798,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5142.09186352,30.77294004,2.14397542,0.27283477,2.309704,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5142.34186352,30.41315566,2.15458853,0.27149383,2.29946316,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5142.59186352,30.42688617,2.13960238,0.27212316,2.20420311,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5142.84186352,30.44061667,2.12461623,0.27275249,2.10894306,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5143.09186352,30.26571498,2.11098627,0.27304634,2.01336246,2.34950582,1.42812316,10.0,1.0,Synthetic2,4.0,0.14143898,1.2526147,2.2901760786771774,1.2161738051426974,2.5252008664027334,14.84111180280156,1.0,0.10000000110869689
5143.34186352,27.93724024,2.11283962,0.26951011,1.91412224,2.25052284,1.44884737,10.0,1.0,Synthetic2,4.0,0.13063179,1.25039,2.2092385590076447,1.2169960666478297,1.8344306602262814,16.00246569465563,1.0,0.08685104620088203
5143.59186352,25.6087655,2.11469296,0.26597389,1.81488202,1.86958834,1.5286042,10.0,1.0,Synthetic2,4.0,0.09394337,1.1971586,1.8920974135398865,1.1788107542665118,1.2039588105201016,22.883192767198217,1.0,0.03668065776774662
5143.84186352,23.43618714,2.11643879,0.26247483,1.72400044,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5144.09186352,23.04344427,2.11695701,0.25940012,1.72854768,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5144.34186352,22.6507014,2.11747523,0.25632541,1.73309492,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5144.59186352,22.28168604,2.11847111,0.25355756,1.73743609,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5144.84186352,22.1835626,2.12492024,0.25429319,1.73942446,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5145.09186352,22.08543917,2.13136937,0.25502881,1.74141283,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5145.34186352,22.00012067,2.13587504,0.25567501,1.74278965,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5145.59186352,22.06099333,2.11819263,0.25530025,1.73718462,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5145.84186352,22.12186598,2.10051022,0.2549255,1.73157959,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5146.09186352,22.18830422,2.08616266,0.25443221,1.72605168,1.58763682,1.58763682,10.0,1.0,Synthetic2,4.0,0.07202274,1.081704,1.622477225959301,1.076371429540768,2.1944821082759374,32.20291845204446,1.0,-3.2787054287268066e-17
5146.34186352,22.31828351,2.10988837,0.25258565,1.72140434,1.61394565,1.61394565,10.0,1.0,Synthetic2,4.0,0.07005506,1.122008,1.6457469314336777,1.1139898772278878,1.9704059695986456,30.97723723051716,1.0,9.289003986807071e-16
5146.59186352,22.44826281,2.13361408,0.2507391,1.716757,1.71519481,1.71519481,10.0,1.0,Synthetic2,4.0,0.062925905,1.2755661,1.7382976040244102,1.2571913991422226,1.3469486900097476,26.702705033125508,1.0,4.884399562817669e-16
5146.84186352,22.53476037,2.1552587,0.24880517,1.71173416,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5147.09186352,22.12483635,2.15314385,0.24587363,1.70242428,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5147.34186352,21.71491233,2.15102901,0.24294209,1.69311441,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5147.59186352,21.37607544,2.14863232,0.24025107,1.68469896,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5147.84186352,21.84882504,2.14301798,0.24030603,1.68649499,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5148.09186352,22.32157464,2.13740363,0.240361,1.68829102,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5148.34186352,22.87463135,2.13357149,0.24044376,1.69810232,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5148.59186352,24.34453695,2.15008648,0.24084378,1.79942222,1.79013513,1.79013513,10.0,1.0,Synthetic2,4.0,0.058087308,1.3874369,1.8094291239976883,1.3615892813779995,1.0777953951268688,23.93930164489875,1.0,-1.9542607362817327e-17
5148.84186352,25.81444256,2.16660146,0.2412438,1.90074212,1.82762668,1.82762668,10.0,1.0,Synthetic2,4.0,0.055800486,1.4427822,1.845718391239643,1.4133153417413962,0.9899019005152101,22.669363650272597,1.0,-5.5061711230306915e-17
5149.09186352,27.35792048,2.18297772,0.24182409,2.00481659,1.97191236,1.97191236,10.0,1.0,Synthetic2,4.0,0.047781944,1.6516834,1.9888727143406868,1.6093235294510861,0.86009676113024,18.387674721452317,1.0,-3.071759934056067e-17
